ID,Name,Credit,Category
74860,Kim,6573,Grocery
74861,Smith,7127,Grocery
74862,Kang,4839,Entertainment
74863,Jung,4070,Travel
74864,Choi,2457,Luxury
74865,Smith,7495,Luxury
74866,John,3569,Luxury
74867,Jerry,4786,Travel
74868,Smith,4450,Grocery
74869,Tom,2173,Travel
74870,Jack,1079,Entertainment
74871,Park,8601,Travel
74872,John,8201,Grocery
74873,Jane,1742,Bills
74874,Jung,352,Luxury
74875,Han,6452,Bills
74876,Doe,4742,Grocery
74877,John,1071,Travel
74878,Jack,4414,Travel
74879,John,5313,Bills
74880,Jane,1749,Travel
74881,Park,7800,Entertainment
74882,Kim,7383,Travel
74883,Choi,1883,Travel
74884,Kang,437,Luxury
74885,Park,4407,Luxury
74886,Kim,2719,Grocery
74887,Jack,6963,Travel
74888,Han,4307,Bills
74889,Sarah,3129,Grocery
74890,Jane,3838,Bills
74891,Smith,4286,Travel
74892,Han,3153,Entertainment
74893,Jung,7399,Entertainment
74894,Brown,6086,Bills
74895,Han,1296,Luxury
74896,Jane,5875,Grocery
74897,Jung,8629,Travel
74898,Jack,4055,Entertainment
74899,Kim,7630,Luxury
74900,Doe,4437,Grocery
74901,John,3028,Entertainment
74902,David,2509,Grocery
74903,Park,2550,Grocery
74904,Kang,6351,Entertainment
74905,Tom,7625,Entertainment
74906,Choi,8648,Grocery
74907,Park,3270,Entertainment
74908,Kim,8469,Luxury
74909,Tom,7804,Bills
74910,Park,1880,Luxury
74911,Kim,5047,Grocery
74912,Brown,2383,Bills
74913,Jerry,9428,Entertainment
74914,Park,8051,Luxury
74915,Sarah,2552,Travel
74916,Kang,7843,Luxury
74917,Jerry,1923,Entertainment
74918,Han,6873,Grocery
74919,Kim,437,Bills
74920,Kang,7023,Entertainment
74921,Smith,2019,Luxury
74922,Choi,4570,Travel
74923,Jerry,657,Bills
74924,David,3162,Luxury
74925,Jack,5748,Grocery
74926,Smith,1300,Bills
74927,Jack,2487,Travel
74928,Smith,6025,Travel
74929,Jung,5947,Bills
74930,Han,8912,Luxury
74931,Tom,2492,Travel
74932,Tom,4552,Entertainment
74933,Jane,2243,Grocery
74934,Doe,7806,Luxury
74935,Brown,8557,Grocery
74936,Doe,4286,Entertainment
74937,Han,2850,Grocery
74938,Jung,1621,Travel
74939,Smith,2937,Luxury
74940,Choi,8811,Travel
74941,Kim,7500,Grocery
74942,David,7568,Entertainment
74943,Sarah,5359,Grocery
74944,Kang,885,Bills
74945,Choi,2756,Luxury
74946,Jane,320,Entertainment
74947,Jerry,9532,Entertainment
74948,Smith,3562,Luxury
74949,Jack,7019,Grocery
74950,Choi,3777,Luxury
74951,Smith,9482,Travel
74952,Kang,524,Luxury
74953,Jung,8973,Travel
74954,Han,1592,Grocery
74955,Brown,28,Luxury
74956,Park,147,Luxury
74957,Han,3818,Bills
74958,Han,2906,Grocery
74959,Jack,8259,Travel
74960,Brown,6434,Entertainment
74961,Kang,2515,Travel
74962,Kang,3684,Travel
74963,Sarah,4748,Bills
74964,Tom,6588,Entertainment
74965,Kang,6995,Bills
74966,Choi,3138,Bills
74967,Jerry,266,Bills
74968,Doe,8761,Grocery
74969,Choi,5189,Travel
74970,Kim,5201,Grocery
74971,Jane,6648,Travel
74972,Han,8572,Entertainment
74973,Jane,3901,Grocery
74974,Tom,5564,Grocery
74975,Kim,2408,Luxury
74976,Jerry,2185,Travel
74977,Choi,12,Bills
74978,Doe,3017,Grocery
74979,Doe,8858,Bills
74980,David,3372,Travel
74981,Jerry,3066,Entertainment
74982,Sarah,8246,Grocery
74983,Jane,4649,Entertainment
74984,Choi,3172,Bills
74985,Sarah,6357,Luxury
74986,Kim,3138,Luxury
74987,Jerry,794,Travel
74988,Kim,6525,Luxury
74989,Kang,1107,Bills
74990,Smith,1023,Entertainment
74991,Choi,7834,Luxury
74992,Choi,682,Grocery
74993,Kang,9026,Luxury
74994,Jerry,6812,Grocery
74995,Tom,8018,Grocery
74996,Sarah,1734,Travel
74997,Choi,1363,Grocery
74998,David,2986,Grocery
74999,Doe,8273,Bills
75000,Kim,6678,Bills
75001,Choi,4480,Entertainment
75002,Park,6874,Entertainment
75003,Tom,3635,Travel
75004,Choi,1904,Bills
75005,Smith,3374,Grocery
75006,Brown,4756,Grocery
75007,Park,9012,Luxury
75008,Brown,8368,Grocery
75009,Sarah,363,Bills
75010,Doe,9854,Luxury
75011,Sarah,500,Entertainment
75012,John,169,Entertainment
75013,Han,2163,Luxury
75014,Smith,6747,Bills
75015,Smith,3987,Luxury
75016,Jerry,5145,Entertainment
75017,Choi,4973,Bills
75018,Doe,8263,Luxury
75019,Sarah,8114,Luxury
75020,Park,186,Entertainment
75021,John,3044,Bills
75022,Smith,4897,Luxury
75023,Park,2619,Bills
75024,Jung,7410,Bills
75025,Jung,5611,Travel
75026,Jane,3876,Travel
75027,Tom,261,Luxury
75028,David,7788,Luxury
75029,Tom,670,Bills
75030,David,8148,Travel
75031,John,8098,Bills
75032,David,5555,Travel
75033,Smith,5356,Luxury
75034,Park,8707,Grocery
75035,Jung,1347,Entertainment
75036,David,48,Bills
75037,Choi,9448,Luxury
75038,Tom,4234,Entertainment
75039,John,2596,Entertainment
75040,Brown,5473,Bills
75041,Jung,6760,Grocery
75042,Jerry,1111,Travel
75043,Jane,3235,Grocery
75044,Smith,8402,Entertainment
75045,Tom,4201,Grocery
75046,Jung,9969,Grocery
75047,Smith,1028,Grocery
75048,Jerry,2504,Bills
75049,Kim,5687,Entertainment
75050,Choi,2204,Travel
75051,Jung,1887,Entertainment
75052,Brown,1982,Entertainment
75053,Jack,2304,Travel
75054,Park,4855,Luxury
75055,Brown,7310,Grocery
75056,Choi,4989,Travel
75057,Jane,5499,Entertainment
75058,Jung,6896,Luxury
75059,Jung,456,Grocery
75060,Choi,2156,Entertainment
75061,Jung,305,Entertainment
75062,Kim,4098,Travel
75063,Kang,7800,Grocery
75064,Jung,3149,Travel
75065,Doe,3147,Travel
75066,Tom,7928,Bills
75067,Smith,5252,Grocery
75068,Jack,1697,Grocery
75069,Kang,5264,Travel
75070,Choi,3382,Luxury
75071,Park,5142,Bills
75072,John,7735,Bills
75073,Park,1250,Grocery
75074,Jung,4219,Travel
75075,Brown,7982,Luxury
75076,Kang,2362,Travel
75077,Kim,3957,Travel
75078,Han,2821,Luxury
75079,Tom,1306,Luxury
75080,Jane,1922,Luxury
75081,David,6991,Grocery
75082,Brown,3632,Entertainment
75083,Doe,7897,Bills
75084,Jung,7006,Grocery
75085,Tom,5917,Travel
75086,Smith,4068,Grocery
75087,Kim,6747,Bills
75088,David,59,Travel
75089,Jung,4169,Bills
75090,Doe,537,Grocery
75091,Choi,6886,Travel
75092,Jane,7977,Entertainment
75093,David,4942,Bills
75094,Park,5464,Grocery
75095,Tom,4622,Entertainment
75096,Sarah,8984,Luxury
75097,Jung,3167,Entertainment
75098,Choi,2393,Bills
75099,Brown,583,Grocery
75100,Jack,1613,Travel
75101,Han,2534,Bills
75102,Choi,7932,Travel
75103,Jack,5113,Luxury
75104,John,7530,Luxury
75105,Han,9109,Bills
75106,Jane,5867,Travel
75107,Jerry,6373,Bills
75108,Kim,1206,Bills
75109,John,7685,Grocery
75110,Tom,3521,Entertainment
75111,Smith,6003,Travel
75112,Sarah,4641,Grocery
75113,David,6513,Grocery
75114,David,2770,Entertainment
75115,Tom,4886,Travel
75116,Choi,4034,Bills
75117,Jerry,773,Luxury
75118,Han,225,Grocery
75119,Tom,9523,Travel
75120,Kang,6750,Bills
75121,Han,3429,Travel
75122,Jung,6514,Luxury
75123,Jung,124,Travel
75124,Doe,9772,Grocery
75125,Jung,4679,Bills
75126,Choi,8529,Grocery
75127,Sarah,2697,Entertainment
75128,John,6828,Entertainment
75129,Jack,924,Grocery
75130,Jung,3802,Travel
75131,Kang,6422,Bills
75132,Sarah,1274,Grocery
75133,Kang,9860,Entertainment
75134,John,6618,Bills
75135,Jung,7082,Travel
75136,Kang,5886,Luxury
75137,Smith,6458,Travel
75138,Choi,7735,Entertainment
75139,Jerry,4988,Bills
75140,Park,7142,Luxury
75141,Han,7115,Luxury
75142,Tom,5884,Bills
75143,Smith,5031,Entertainment
75144,Kim,2575,Travel
75145,Jerry,6331,Entertainment
75146,Kim,3054,Luxury
75147,Jane,6454,Bills
75148,Brown,6002,Grocery
75149,Kim,9491,Entertainment
75150,Jack,6906,Entertainment
75151,Jane,8687,Bills
75152,David,6538,Luxury
75153,David,5551,Luxury
75154,Sarah,8263,Grocery
75155,Jack,1008,Travel
75156,Jerry,5015,Grocery
75157,Kim,9598,Entertainment
75158,Sarah,8987,Grocery
75159,David,277,Travel
75160,Park,8375,Entertainment
75161,Park,4074,Travel
75162,Smith,8592,Luxury
75163,John,3697,Luxury
75164,Jung,1359,Entertainment
75165,Tom,7351,Bills
75166,Kim,7153,Entertainment
75167,Doe,6503,Bills
75168,Brown,1721,Luxury
75169,Doe,5892,Entertainment
75170,Smith,1443,Grocery
75171,Doe,5366,Travel
75172,Kim,1969,Grocery
75173,Doe,1718,Entertainment
75174,David,9297,Luxury
75175,Jerry,5008,Entertainment
75176,Brown,470,Bills
75177,Han,2699,Grocery
75178,Brown,6998,Bills
75179,Smith,5978,Entertainment
75180,Sarah,1639,Bills
75181,Jack,4373,Travel
75182,Sarah,326,Luxury
75183,Jerry,5402,Bills
75184,Doe,7612,Grocery
75185,Kim,8171,Entertainment
75186,Sarah,8359,Grocery
75187,Jung,6467,Travel
75188,Kang,2356,Grocery
75189,Han,7052,Luxury
75190,Kang,729,Luxury
75191,David,4670,Bills
75192,Jung,9877,Grocery
75193,Jane,7913,Entertainment
75194,Kim,2126,Travel
75195,Doe,8844,Entertainment
75196,Kang,9938,Luxury
75197,Jane,4985,Bills
75198,David,3844,Entertainment
75199,Doe,3276,Travel
75200,Brown,5380,Travel
75201,Sarah,490,Bills
75202,Smith,1168,Travel
75203,Han,6917,Travel
75204,Jack,5115,Travel
75205,Kang,5810,Travel
75206,Smith,7897,Grocery
75207,David,1482,Bills
75208,Jack,7977,Travel
75209,Brown,3107,Travel
75210,Brown,9242,Travel
75211,Jung,2008,Grocery
75212,John,8955,Entertainment
75213,David,2314,Entertainment
75214,Kang,4464,Bills
75215,Kang,144,Entertainment
75216,Tom,1445,Luxury
75217,John,835,Luxury
75218,Brown,9557,Bills
75219,Tom,5041,Bills
75220,Jane,5057,Entertainment
75221,Jack,1111,Travel
75222,Jung,2451,Entertainment
75223,Jane,525,Entertainment
75224,Kang,2417,Luxury
75225,Han,9539,Bills
75226,Smith,8875,Luxury
75227,Tom,3777,Entertainment
75228,Choi,8370,Travel
75229,Jack,4780,Grocery
75230,Doe,4055,Luxury
75231,Choi,4107,Grocery
75232,Tom,4118,Luxury
75233,Han,4439,Travel
75234,Sarah,4930,Travel
75235,Jane,5465,Entertainment
75236,Jerry,3045,Travel
75237,David,8269,Bills
75238,Sarah,4146,Travel
75239,Jane,331,Travel
75240,Choi,8211,Bills
75241,Han,4434,Travel
75242,Jerry,3213,Entertainment
75243,Doe,8863,Entertainment
75244,Tom,2798,Grocery
75245,Kang,6619,Entertainment
75246,Jane,640,Entertainment
75247,Kang,1892,Bills
75248,Kang,9673,Bills
75249,Jack,3704,Luxury
75250,Sarah,3422,Entertainment
75251,Smith,1985,Entertainment
75252,Han,2197,Entertainment
75253,David,9284,Luxury
75254,John,1509,Travel
75255,Sarah,6941,Grocery
75256,Kang,752,Entertainment
75257,Han,2860,Grocery
75258,Doe,1491,Bills
75259,Smith,3110,Luxury
75260,Brown,292,Bills
75261,Sarah,3778,Travel
75262,Kim,230,Bills
75263,Kang,4098,Luxury
75264,Choi,9089,Entertainment
75265,Tom,9269,Bills
75266,Jung,3186,Entertainment
75267,Choi,8616,Bills
75268,Jane,331,Entertainment
75269,John,3499,Travel
75270,Tom,4395,Grocery
75271,John,8935,Entertainment
75272,John,4765,Luxury
75273,Tom,8337,Travel
75274,Kang,5687,Bills
75275,Choi,6547,Luxury
75276,Doe,1964,Travel
75277,Jack,5016,Luxury
75278,Kang,7308,Entertainment
75279,Doe,3654,Grocery
75280,Kim,2088,Travel
75281,Jack,7040,Travel
75282,Kim,61,Entertainment
75283,Jerry,9783,Bills
75284,Sarah,7944,Bills
75285,Kim,5752,Travel
75286,Kim,630,Bills
75287,Jerry,8600,Luxury
75288,Brown,4473,Bills
75289,Kang,4463,Travel
75290,Jane,7740,Bills
75291,Smith,432,Travel
75292,Han,6115,Travel
75293,Jerry,8979,Bills
75294,Smith,5549,Entertainment
75295,Jack,5707,Luxury
75296,Kim,5364,Bills
75297,David,5669,Luxury
75298,Tom,3604,Entertainment
75299,Sarah,6725,Bills
75300,Brown,3885,Bills
75301,John,1008,Luxury
75302,Choi,4088,Luxury
75303,Tom,3961,Grocery
75304,David,5134,Bills
75305,Kim,8270,Entertainment
75306,Kang,299,Travel
75307,Kim,8462,Entertainment
75308,Doe,3392,Grocery
75309,Smith,3381,Luxury
75310,Kang,4854,Grocery
75311,Brown,8013,Luxury
75312,Jane,2273,Grocery
75313,Kang,6008,Bills
75314,David,6210,Travel
75315,Kang,8021,Travel
75316,David,3951,Bills
75317,Smith,8161,Luxury
75318,Park,5808,Bills
75319,John,8328,Bills
75320,Jack,6701,Bills
75321,Doe,1717,Luxury
75322,John,7168,Luxury
75323,Park,9735,Grocery
75324,Jack,6012,Luxury
75325,Sarah,7860,Bills
75326,Brown,6911,Luxury
75327,Sarah,2201,Bills
75328,Sarah,2313,Entertainment
75329,Brown,3622,Grocery
75330,David,1574,Grocery
75331,Jack,2439,Travel
75332,Doe,5980,Luxury
75333,Han,1343,Entertainment
75334,Han,8853,Luxury
75335,David,5618,Entertainment
75336,Doe,356,Luxury
75337,Han,9390,Entertainment
75338,David,2585,Grocery
75339,Sarah,8501,Luxury
75340,Choi,654,Bills
75341,Park,8565,Luxury
75342,Han,8763,Luxury
75343,Jung,109,Luxury
75344,David,5685,Luxury
75345,Jung,9731,Grocery
75346,Jerry,7679,Grocery
75347,John,4590,Entertainment
75348,Kang,9413,Luxury
75349,Jane,4102,Travel
75350,Jerry,7826,Bills
75351,Tom,2708,Entertainment
75352,Brown,6689,Grocery
75353,Sarah,1340,Bills
75354,Park,1746,Bills
75355,Jane,161,Travel
75356,Jung,3470,Travel
75357,John,7082,Bills
75358,Jerry,3855,Luxury
75359,David,9844,Travel
75360,Sarah,1991,Grocery
75361,Park,3409,Bills
75362,Park,6606,Travel
75363,Sarah,3548,Travel
75364,Kim,5871,Bills
75365,Jane,1850,Grocery
75366,Smith,4557,Entertainment
75367,Kang,1987,Bills
75368,Doe,8049,Luxury
75369,Jane,3147,Travel
75370,Brown,2601,Grocery
75371,Jerry,5580,Luxury
75372,Choi,5521,Grocery
75373,Jung,7601,Grocery
75374,Kim,249,Travel
75375,Brown,982,Entertainment
75376,John,5988,Entertainment
75377,Choi,5350,Grocery
75378,Sarah,9985,Entertainment
75379,Sarah,4438,Luxury
75380,Smith,3294,Bills
75381,Doe,9547,Bills
75382,Han,1892,Travel
75383,David,5774,Travel
75384,David,7982,Travel
75385,Jung,4010,Grocery
75386,Jane,6693,Entertainment
75387,Choi,3245,Entertainment
75388,Jerry,3456,Entertainment
75389,Doe,6563,Bills
75390,Sarah,7799,Entertainment
75391,Kang,2509,Luxury
75392,Jane,4472,Travel
75393,Kim,901,Entertainment
75394,Choi,1580,Luxury
75395,Park,6869,Bills
75396,Tom,191,Travel
75397,Smith,1372,Luxury
75398,John,8616,Grocery
75399,Jane,4166,Luxury
75400,Smith,2021,Luxury
75401,Jerry,1795,Grocery
75402,Choi,4048,Bills
75403,Kang,280,Entertainment
75404,Choi,3372,Travel
75405,Jane,8794,Luxury
75406,John,7601,Bills
75407,Jane,111,Luxury
75408,Doe,8702,Entertainment
75409,Jerry,2286,Travel
75410,Sarah,7894,Luxury
75411,Jung,9646,Travel
75412,Han,7092,Bills
75413,Tom,6541,Bills
75414,Sarah,5567,Travel
75415,Park,8340,Bills
75416,Brown,8685,Entertainment
75417,John,1802,Travel
75418,Kim,7436,Grocery
75419,John,4929,Travel
75420,Park,1241,Travel
75421,Sarah,4104,Grocery
75422,Jack,5641,Grocery
75423,Jung,7391,Entertainment
75424,John,5168,Luxury
75425,David,4012,Bills
75426,Jack,8024,Bills
75427,David,8226,Entertainment
75428,Kang,3090,Luxury
75429,Kang,5401,Entertainment
75430,Sarah,4226,Travel
75431,Han,9145,Travel
75432,Jerry,4092,Bills
75433,Brown,1208,Luxury
75434,Jung,9511,Grocery
75435,Jack,4514,Bills
75436,Park,2721,Grocery
75437,Jung,6628,Grocery
75438,Doe,2672,Bills
75439,Jack,439,Luxury
75440,Smith,4219,Travel
75441,John,8227,Travel
75442,Han,6643,Bills
75443,Doe,9722,Grocery
75444,Brown,7244,Entertainment
75445,Park,6421,Luxury
75446,Sarah,1858,Grocery
75447,Jerry,4305,Bills
75448,Kang,618,Travel
75449,Tom,5530,Bills
75450,Park,5509,Bills
75451,Tom,1713,Entertainment
75452,Sarah,6458,Grocery
75453,John,1391,Entertainment
75454,Jerry,4836,Entertainment
75455,Smith,5049,Luxury
75456,Doe,6325,Bills
75457,Kim,7124,Bills
75458,Brown,7029,Grocery
75459,Brown,7502,Entertainment
75460,Jack,6742,Bills
75461,Kim,8219,Entertainment
75462,Jung,2827,Grocery
75463,Tom,1274,Grocery
75464,Jerry,5857,Entertainment
75465,Sarah,8703,Bills
75466,Smith,3208,Luxury
75467,Smith,4398,Travel
75468,Kang,8252,Luxury
75469,Kang,6305,Grocery
75470,Doe,4867,Luxury
75471,Park,1283,Luxury
75472,John,5390,Entertainment
75473,Han,7181,Travel
75474,Doe,8841,Travel
75475,Han,13,Grocery
75476,Jane,8002,Bills
75477,Smith,9109,Travel
75478,John,261,Luxury
75479,Jung,1519,Travel
75480,Smith,8541,Bills
75481,Tom,8838,Entertainment
75482,Park,7547,Bills
75483,Brown,9463,Luxury
75484,Jung,2714,Luxury
75485,Tom,6465,Travel
75486,David,8505,Bills
75487,Kim,844,Grocery
75488,Jack,4483,Luxury
75489,Smith,7769,Luxury
75490,Choi,9063,Travel
75491,Jung,1893,Bills
75492,Tom,6995,Grocery
75493,Kang,7041,Travel
75494,Kang,5692,Bills
75495,Kim,7551,Luxury
75496,Brown,9221,Grocery
75497,Jerry,6032,Entertainment
75498,David,5383,Bills
75499,Kang,3687,Grocery
75500,Jack,9237,Grocery
75501,Jerry,7963,Grocery
75502,Choi,9369,Bills
75503,Park,6157,Grocery
75504,Jerry,7551,Luxury
75505,Jerry,8648,Travel
75506,David,7795,Entertainment
75507,Sarah,5253,Bills
75508,John,4116,Luxury
75509,Park,5900,Luxury
75510,Park,2761,Bills
75511,Sarah,475,Travel
75512,David,1832,Luxury
75513,Sarah,8431,Entertainment
75514,John,140,Luxury
75515,Jung,9517,Travel
75516,Brown,2342,Luxury
75517,Kim,6485,Bills
75518,Smith,805,Luxury
75519,Brown,5610,Entertainment
75520,Jerry,2097,Entertainment
75521,Jane,9081,Luxury
75522,Han,5558,Bills
75523,Doe,1513,Luxury
75524,Jack,4830,Bills
75525,Choi,4923,Travel
75526,Choi,1807,Travel
75527,David,7879,Grocery
75528,Sarah,625,Grocery
75529,Han,1208,Entertainment
75530,Kim,4721,Entertainment
75531,John,3779,Luxury
75532,Jung,2902,Grocery
75533,Jane,2809,Grocery
75534,Choi,6127,Luxury
75535,Jane,1629,Grocery
75536,Brown,8526,Luxury
75537,Choi,4464,Travel
75538,Tom,6876,Entertainment
75539,Park,6016,Bills
75540,Jung,4986,Luxury
75541,Kang,5861,Luxury
75542,David,2151,Grocery
75543,Choi,9046,Entertainment
75544,Jane,535,Luxury
75545,Jack,9504,Grocery
75546,Jerry,6082,Travel
75547,Jung,5903,Entertainment
75548,Doe,8973,Travel
75549,Jerry,5831,Grocery
75550,David,370,Travel
75551,Jack,5595,Bills
75552,Sarah,5210,Grocery
75553,Choi,8057,Travel
75554,Han,6614,Luxury
75555,Choi,8429,Travel
75556,Han,8117,Luxury
75557,Jerry,764,Luxury
75558,Brown,3709,Entertainment
75559,Park,1502,Luxury
75560,Jung,7227,Grocery
75561,Doe,4716,Bills
75562,Smith,4024,Grocery
75563,Jerry,9676,Travel
75564,Tom,8534,Entertainment
75565,Jung,1275,Grocery
75566,Brown,4513,Grocery
75567,Park,5602,Entertainment
75568,Tom,1707,Bills
75569,Jack,5924,Travel
75570,David,8696,Grocery
75571,Sarah,1284,Travel
75572,Sarah,6970,Bills
75573,Jung,2396,Grocery
75574,Jack,2167,Luxury
75575,Sarah,1245,Travel
75576,Tom,18,Entertainment
75577,Han,4328,Entertainment
75578,Tom,3034,Entertainment
75579,Brown,2475,Travel
75580,Kang,6749,Bills
75581,Smith,4478,Grocery
75582,Tom,1664,Travel
75583,Kim,8671,Travel
75584,Doe,9903,Bills
75585,John,8521,Travel
75586,Sarah,5192,Bills
75587,Kang,9464,Luxury
75588,David,4296,Luxury
75589,Brown,8863,Bills
75590,Jack,282,Entertainment
75591,David,9711,Luxury
75592,Jerry,6827,Entertainment
75593,John,587,Entertainment
75594,John,6595,Entertainment
75595,Jerry,9093,Grocery
75596,Sarah,5795,Travel
75597,Brown,7690,Luxury
75598,Brown,9390,Bills
75599,Doe,4868,Luxury
75600,Kang,3073,Travel
75601,Jack,4275,Bills
75602,Tom,6621,Grocery
75603,Smith,7302,Entertainment
75604,David,2993,Entertainment
75605,Kang,2491,Entertainment
75606,Doe,3298,Entertainment
75607,Jack,2337,Entertainment
75608,Jerry,2038,Luxury
75609,Jane,6571,Entertainment
75610,Smith,3276,Travel
75611,Tom,3504,Travel
75612,Jane,7173,Luxury
75613,Kim,1252,Travel
75614,Tom,2618,Grocery
75615,Kang,5796,Entertainment
75616,Doe,9177,Luxury
75617,Smith,7359,Bills
75618,David,8916,Travel
75619,Han,8702,Bills
75620,John,4873,Entertainment
75621,Doe,6491,Grocery
75622,Kim,4925,Travel
75623,Jerry,6260,Luxury
75624,Han,1573,Entertainment
75625,Brown,6015,Travel
75626,Han,5090,Luxury
75627,Jung,9268,Bills
75628,John,782,Luxury
75629,Kim,4508,Bills
75630,Han,1477,Grocery
75631,Sarah,8169,Entertainment
75632,John,5636,Bills
75633,Smith,8777,Entertainment
75634,Jerry,1009,Bills
75635,Sarah,2662,Bills
75636,John,6458,Entertainment
75637,Smith,888,Luxury
75638,Jane,5596,Bills
75639,Park,6502,Luxury
75640,Tom,8638,Entertainment
75641,Han,8647,Entertainment
75642,Jane,6790,Travel
75643,Jerry,6850,Grocery
75644,Kim,7434,Luxury
75645,Choi,2218,Bills
75646,Jack,6483,Entertainment
75647,Jane,9908,Luxury
75648,Smith,2270,Bills
75649,Kang,1492,Grocery
75650,Sarah,8695,Entertainment
75651,David,8282,Bills
75652,Smith,9473,Luxury
75653,Tom,3655,Grocery
75654,Jung,8583,Bills
75655,Doe,988,Bills
75656,Jung,6445,Grocery
75657,Park,1459,Luxury
75658,Brown,6745,Entertainment
75659,Jane,4510,Grocery
75660,Sarah,2228,Travel
75661,Brown,5291,Grocery
75662,Jane,4680,Entertainment
75663,Kim,2953,Entertainment
75664,Kim,3602,Travel
75665,Jung,8528,Travel
75666,Jack,7199,Grocery
75667,Smith,7247,Grocery
75668,Kang,4249,Luxury
75669,David,5560,Travel
